"Новости о господине Белло","2014"
"Новые веснушки для Субастика","2012"
"Новые истории про Винни-Пуха","2011"
"Новые истории Тряпичного Энди","2015"
"Новые истории Тряпичной Энн","2015"
"Новые приключения Алисы",""
"Новые приключения Буратино",""
"Новые приключения Кота в сапогах",""
"Новые приключения кошки Нюси. Сокровища короля Андраша","2017"
"Новые приключения Хомы и Суслика","1996"
"Новые русские сказки и другие смешные рассказы (сборник)","2017"
"Ногайские народные сказки","1979"
"Ной Морсвод убежал","2013"
"Норвежские народные сказки","1986"
"Норвезькі народні казки","1986"
"Нос королевы","2012"
"Носильщик и ходжа",""
"Ночная Мышь, или Первый полет","2007"
"Ночной разговор",""
"Ночь",""
"Ночь голубой луны","2015"
"Ночь перед Рождеством (Художник Е. Сахновская)","1942"
"Ну дела, или Что случилось на рыжем болоте",""
"Ну и ну!","1981"
"Ну погоди или двое на одного",""
"Ну, погодите! или Двое на одного","1998"
"Нужда и врать заставит",""
"Нурадин и брат му Шамзадин","1972"
"О бегемоте, который боялся прививок (Сказки)","2016"
"О Бублике и Мышке","2013"
"О верном слуге и коварной жене (Эфиопия)","1990"
"О всемирном потопе",""
"О гномах и сиротке Марысе",""
"О горшке","2009"
"О девочке Васюшке и её снах",""
"О женщине, оказавшейся злее змеи",""
"О квадратно-круглом лесе, Микке-мяу и других","1985"
"О маленьких волшебниках и Петькиных друзьях","1981"
"О маленькой фее и молодом чабане.","1949"
"О русалках и горошинах (СИ)","2014"
"О семи мудрецах и о юноше","2009"
"О том как буря перевесила вывески",""
"О том, как Ча превратился в дракона",""
"О том, как человек в черепаху превратился",""
"О хитрой куме-лисе","1960"
"О чём пела золотая кукушка","1978"
"О чём рассказали птицы",""
"О, как ты прекрасна, Панама!","2010"
"Об УЖаснейшем УЖе",""
"Обезьяна и конфета",""
"Обезьяна и краб",""
"Обезьяний дворец",""
"Обезьянка с обрезанным хвостом",""
"Обет молчания",""
"Облако","1983"
"Облако-остров","2014"
"Облачко и Лев","2013"
"Облачная овечка","1965"
"Обманное колечко",""
"Оборотень из старого храма",""
"Обратная сторона радуги","2014"
"Общее собрание знаков препинания","1945"
"Обыкновенная сказка","2001"
"Обыкновенное чудо. Дракон (сборник)","2008"
"Обыкновенное чудо. Дракон.",""
"Овчарят Бичиа","1981"
"Огненный бог Марранов(с иллюстрациями)","2001"
"Огниво","2003"
"Огниво","2011"
"Огонь и лед","2003"
"Огромное окно","2003"
"Огромный крокодил","2013"
"Огурчик",""
"Огурчик",""
"Один год из жизни козы Фроси Помидоркиной","2019"
"Одиннадцать необыкновенностей из жизни Чепухоносиков, их друзей и знакомых (Рисунки О. Шклярук}","1992"
"Однажды в полдень",""
"Однажды в сказочной стране","2012"
"Одолеем Бармалея","1943"
"Одомашнивание кота Мурзика","2014"
"Одуванчик",""
"Ожерелье королевы","1990"
"Ожидание чуда",""
"Озеро богатыря",""
"Озеро синих гагар","1971"
"Озма з країни Оз","2006"
"Озмалетное путешествие в Стране Оз","2003"
"Озорные сказки","1961"
"Окаменевшие волки","1974"
"Океан и маленькая обезьянка","2008"
"Около нодьи","1962"
"Окоцвет","1970"
"Оле-Лукойе","1971"
"Оле-Лукойе - английский и русский параллельные тексты",""
"Оле-Лукойе (сборник)","2016"
"Олексій, Веселесик і Жарт-Птиця",""
"Олень на тому березі","1987"
"Олень У",""
"Олимпиада-80",""
"Ольховая Чурка",""
"Олюшкины Сказки",""
"Олюшкины Сказки",""
"Онгоро, Нэнгоро и Норо",""
"Ондржей Секора. Сказки о букашках","2019"
"Они еще спали",""
"Опасная тропа","2003"
"Опасные странствия Хомы и Суслика","2016"
"Опасный канун","2004"
"Опера доктора Дулиттла","1993"
"Операция «Тюбетейка»","1987"
"Орден Жёлтого Дятла","1961"
"Орден Жёлтого Дятла (с иллюстрациями)","1993"
"Орден Жовтого Дятла","1964"
"Орден Фарфоровых Рыцарей","2000"
"Ореховый прутик","1956"
"Орешек","1973"
"Освободители своей отчизны","1993"
"Осенний день",""
"Осенняя охота с Мурманом и Аленушкой",""
"Осенняя сказка","1980"
"Осенняя сказка",""
"Осетинские народные сказки","1973"
"Осидори",""
"Осколки счастья","2012"
"Ослиная шкура","2007"
"Ослиная шкура (др. пер.)",""
"Оставь окно открытым. Повесть-сказка","1978"
"Осторожно пуппитролли!",""
"Осторожно, сказка!","1973"
"Остров капитанов","2009"
"Остров людоедов",""
"Остров ошибок","1956"
"От Клубка до Праздничного марша (сборник)","2013"
"От песчинки до елочной макушки",""
"Отважный заяц",""
"Отдай то, что дома не оставил",""
"Откуда взялись броненосцы","1956"
"Откуда взялись звери, птицы и рыбы",""
"Откуда млечный путь взялся?",""
"Откуда пошли паны на Полесье",""
"Откуда у кита такая глотка","1956"
"Откуда у королевы английской столько денег",""
"Откуда у Леопарда пятна","2011"
"Откуда у носорога шкура","1956"
"Отпрыск райского растения",""
"Отстаньте от людоеда!","2002"
"Отто и летающие близнецы. Повесть о Кармидийцах","2004"
"Отцовский завет — лучший совет (Эфиопия)","1990"
"Отчего земляные черви не поют",""
"Отчего у белого медведя нос чёрный",""
"Отчего у верблюда горб","1956"
"Отчего у Дикобраза такая причёска","2013"
"Отчего у казуара синяя голова",""
"Отшельник и Роза","1969"
"Охотник до сказок","1950"
"Охотник и Змея","1983"
"Охотники за мизераблями",""
"Очень необычная фея","2019"
"Павлин-насмешник",""
"Паддингтон путешествует","2008"
"Падишах и дочь кузнеца",""
"Палей и Люлех","1989"
"Память",""
"Пан и сказочник",""
"Пан Клякса. Трилогия (ЛП)","2015"
"Пан Ниточка","1973"
"Пан Ниточка. Сказка","1973"
"Панна квітів","1990"
"Панталония — страна чудаков","1990"
"Пану наука",""
"Папа и море","2009"
"Папин дракон","2012"
"Паровозик из Ромашкова",""
"Парочка",""
"Пастух и три русалки",""
"Пастух и царевич",""
"Пастушка Анка","1973"
"Пастушок и король эльфов и другие скандинавские сказки (сборник)","2017"
"Пастушонок и трое купцов",""
"Пастушья дудочка",""
"Пасхальный Кролик, или Путешествие к центру Земли","2013"
"Паук и крылья",""
"Пауки в банке",""
"Паутина Шарлотты","1952"
"Паутинка Шарлотты","2000"
"Паучок",""
"Певец во стане русских воинов","2008"
"Педагогические притчи (сборник)","2014"
"Пейтер, Петер и Пер",""
"Пекарь и нечистая сила",""
"Пелле Безхвостий у школі","2010"
"Пенница",""
"Пеппи Длинныйчулок. Повесть-сказка","1980"
"Пера-богатырь","1985"
"Первая Вечерняя Звезда","1973"
"Первая заповедь блаженства","2008"
"Первое дело","2019"
"Первое мщение хитрого Петре",""
"Первое приключение домовенка Кузьки","2006"
"Первое путешествие кота Батона/The First Journey of Shadow the Cat",""
"Первоклашкины сказки","2013"
"Первые броненосцы","1993"
"Первые испытания","1969"
"Первый угленос","2010"
"Перевернутое дерево","1956"
"Переводы Юрия Коринца","1982"
"Перельдар",""
"Перепёлка и Воробей","2013"
"Переулок Птичий, дом 1","1982"
"Переулочки","1997"
"Перо и чернильница",""
"Перстень рыбака","1993"
"Перстень рыбака","1993"
"Перстень Сулеймана",""
"Перчик",""
"Перышко Финиста ясна сокола","2012"
"Перышко Финиста Ясна-сокола","1987"
"Перья Жар-птицы (сборник)","2016"
"Пёс спешит на помощь","2013"
"Песенка Мышонка","2010"
"Песик",""
"Песнь Огня","2005"
"Песня дельфина","2008"
"Песочная страна",""
"Песчаные мачты",""
"Петима братя и една сестра","1981"
"Петров и Васечкин в стране Эргония. Новые приключения","2015"
"Петрушка — художник",""
"Петух и жерновки","1947"
"Петух и жерновки","1947"
"Петух и краски","1976"
"Петух и краски","1976"
"Петух и лиса",""
"Петух, нарисованный на свитке",""
"Петушок - золотой гребешок",""
"Петушок – золотой гребешок","2012"
"Петя и Красная Шапочка","2000"
"Петя и Красная Шапочка и другие истории","2017"
"Петя Иванов и волшебник Тик-Так","1964"
"Печатное дело","2016"
"Пещера Масипкуль",""
"Пик и Хик","1963"
"Пик и Хик, или приключения братцев-невеличек на лесных дорогах и в голубом подснежном городе","1967"
"Пилипка-сынок",""
"Пингвин и мы",""
"Пингвин Тамино","2005"
"Пингвин Тамину и великий дух Маниту","2005"
"Пингвинёнок","1963"
"Пираты Кошачьего моря. Остров забытых сокровищ","2017"
"Пирог","1959"
"Пироскаф «Дед Мазай»","2011"
"Пистолет одиночества",""
"Питер Нимбл и волшебные глаза","2019"
"Питер Пен","2001"
"Питер Пэн и Венди","2011"
"Питер Пэн и Венди. Повесть-сказка","1968"
"Питер-кролик и другие","2001"
"Пламя изменений","2016"
"Планета новогодних елок","1987"
"Планета новорічних ялинок (збірка)",""
"Планета Эстей",""
"Пластусів щоденник","1965"
"Племянник чародея (с иллюстрациями)","1991"
"Пленники кораллового рифа",""
"Плеяды и созвездие Ориона",""
"Плотник и демон Онироку",""
"Плохо нарисованная курица","1989"
"Площадь картонных часов",""
"Площадь картонных часов [с иллюстрациями]","1971"
"Плутишкина сказка",""
"Плюшевый медвежонок",""
"По дорогам сказки",""
"По дорогам сказки","1971"
"По дорогам сказки",""
"По дорогам сказки","1971"
"По дороге сна [СИ]","2018"
"По копейке блестка",""
"По лунной дорожке","1988"
"По одежке протягивай ножки",""
"По следам золотого ключика",""
"По следам сказок",""
"По щучьему велению",""
"По щучьему веленью","2012"
"По щучьему веленью",""
"Побег из Араманта","2005"
"Победител на най-силните","1981"
"Побеждённый Карабас","1998"
"Побеждённый Карабас","1998"
"Побежденный Карабас (с иллюстрациями В. Конашевича)","1966"
"Побежденный Карабас (с иллюстрациями)","1966"
"Побежденный Карабас. Повесть-сказка","1989"
"Побратимы",""
"Повелитель драконов","2006"
"Повелитель летучих обезьян","2001"
"Повести-сказки","1972"
"Повесть о двух сестрах и о волшебной стране Мерце","1959"
"Повесть о последнем в мире драконе","2011"
"Под грибом","1998"
"Под домной","1962"
"Под землей","1962"
"Под ивой",""
"Под крыльцом","2012"
"Под одной крышей","1962"
"Подарки для красавицы",""
"Подарки феи",""
"Подарок вороны","1989"
"Подарок голубя",""
"Подарок для принцессы (СИ)",""
"Подарок тролля","2007"
"Подарок феи",""
"Подвиг Гао Ляна",""
"Подвиг крестьянской девушки",""
"Подвиги Слабачка","2016"
"Подземные царства","2012"
"Подземный человечек - английский и русский параллельные тексты",""
"Поди туда - не знаю куда, принеси то - не знаю что.",""
"Подменыш","1993"
"Подорож «Пройдисвіта»","2012"
"Поездка в Питер и обратно",""
"Пока бьют часы","2010"
"Покатигорошек",""
"Покидающие Эдем. Мелинда, Принцесса фей. Книга 1",""
"Покоритель зари, или Плавание на край света (с иллюстрациями)","1991"
"Поле ромашек",""
"Полено",""
"Полещуки и Полевики",""
"Полинка и Баг",""
"Полное собрание сказок и легенд в одном томе",""
"Полосатый захватчик",""
"Полската девойка","1981"
"Полудница Акуля","2003"
"Полушубочек",""
"Полынь - средство от всех напастей",""
"Польза образования",""
"Польза от знаний",""
"Польские народные сказки",""
"Польские народные сказки",""
"Помещик и староста",""
"Пони в яблоках по кличке Пончик",""
"Понимайка и лось","1955"
"ПОПАЛСЯ ВОЛЧОК НА КРЮЧОК",""
"Попался волчок на крючок [рисунки автора]","2007"
"Поповские поучения",""
"Поросенок в колючей шубке","1977"
"Поросятина и медовые соты",""
"Поросячьи хвостики",""
"Портной и царь",""
"Последние новости о семи гномах","2012"
"Последний в мире дракон","1990"
"Последний дракон и другие истории","2015"
"Последний леопард","2009"
"Последний огнеястреб. Тлеющий камень",""
"Последний сон старого дуба",""
"Последний цирковой тигр","2019"
"Последняя битва","2005"
"Последняя битва (с иллюстрациями)","1992"
"Последняя жемчужина","2006"
"Последняя надежда",""
"Последняя ночь колдуна",""
"Последняя ночь колдуна","2008"
"Послушай-ка, слон...","1969"
"Послушный ученик",""
"Поспешишь - людей насмешишь",""
"Постойко","1962"
"Посторонись с дороги",""
"Потеря",""
"Потерянная принцесса","2002"
"Потерянное слово",""
"Потерянный кошелек",""
"Потеха - не утеха","1966"
"Потилла","2019"
"Похищение в Тютюрлистане","1956"
"Похищение в Тютюрлистане (Художник Ю. Киселев)","1956"
"Поход Матиаса","2003"
"Похождения гнэльфов","2001"
"Похождения Ужика",""
"Поцелуй",""
"Почему барсук и лиса в норах живут",""
"Почему верблюд оглядывается, когда пьет",""
"Почему волки колокольчика боятся",""
"Почему ёжики колючие?","2014"
"Почему кит ест только мелких рыбок",""
"Почему ослы всегда улыбаются (Эфиопия)","1990"
"Почему плакал дождевой червяк",""
"Почему племена говорят на разных языках",""
"Почему солнце восходит, когда кричит петух",""
"Почему старикам почет",""
"Почему у зайца губа рассечена",""
"Почему у зайца уши длинные?","1988"
"Почему у месяца нет платья",""
"Почта доктора Дулиттла","1992"
"Почти кругосветное путешествие",""
"Почтовая служба Доктора Дулитла","1992"
"Правда, мы будем всегда?",""
"Правдивая история про девочку Эмили и ее хвост","2005"
"Правдиві історії Чарівного Лісу. Випуск 1","2010"
"Праз Люстэрка і што там убачыла Аліса",""
"Праздник игрушек","1922"
"Праздник Непослушания (илл. Г. Огородникова)","1972"
"Праздник Непослушания. Зайка-зазнайка","1998"
"Праздник Непослушания. Повесть-сказка","1976"
"Праздный разговор",""
"Практические материалы для работы с детьми 3–9 лет. Психологические игры, упражнения, сказки","2016"
"Предание о графине Берте","1991"
"Предание о честном Оса",""
"Преданье старины глубокой",""
"Преданье старины глубокой (с иллюстрациями)","1993"
"Предки птичницы Греты","1990"
"Предпоследняя передряга (с иллюстрациями)","2007"
"Предсказание крестьянина",""
"Предсказатели прошлого",""
"Прекрасная Дженет и Тэм Лин",""
"Прелестные приключения_иллюстрации И. Волковой","1993"
"Привет кошке!","1979"
"Привет, Каролинка!","1974"
"Привет, Уморушка!",""
"Привидение для Хомы и Суслика","1998"
"Привидение из Дедморозовки","2013"
"Пригоди бджілки Майї","2012"
"Пригоди близнят-козенят","1972"
"Пригоди двієчника","1977"
"Пригоди журавлика","1979"
"Пригоди Незнайка і його товаришів","1976"
"Пригоди Пелле Безхвостого","2005"
"Пригоди Румцайса (на украинском языке)","1975"
"Пригоди Цибуліно",""
"Пригоди Цибуліно",""
"Приказка за алчния поп и хитрия старец","1981"
"Приказка за големия гладник","1981"
"Приказка за Еленко и за Елена Прекрасна","1981"
"Приказка за змея, който искал да погуби воденичарския син","1981"
"Приказка за Исъмбоши","1974"
"Приказка за коня от абаносово дърво","1984"
"Приказка за ловеца и за големия орел","1981"
"Приказка за обущаря Маруф","1984"
"Приказка за свещицата","1981"
"Приказка за Синдбад Мореплавателя","1984"
"Приказка за сиромаха и за трите гранатови камъка на юнака","1981"
"Приказка за трите ябълки","1984"
"Приказка за Химе","1974"
"Приказка за шегите на Хитрата Далила","1984"
"Приказката за търговеца и демона","1984"
"ПРИКЛЮЧЕНИЕ БОРИСКИ И ЕГО ДРУЗЕЙ.","1988"
"Приключение Лешего в большом городе",""
"Приключение пёсика и кошечки","1972"
"Приключения Абди",""
"Приключения Алисы в стране чудес","1979"
"Приключения барона Мюнхгаузена. Чудесное путешествие Нильса с дикими гусями","2015"
"Приключения Берлико","2016"
"Приключения Бертольдо","1971"
"Приключения Бесхвостика Пелле","2004"
"Приключения Бибигона","1963"
"Приключения близнецов-козлят",""
"Приключения Бориски и его друзей","1988"
"Приключения Буратино, или Золотой ключик","1985"
"Приключения в Абсурдии","1991"
"Приключения в Волшебном лесу","2014"
"Приключения в Кукарекии и на острове Сладкая Отрада","1991"
"Приключения в лесу Ёлки-на-Горке (с иллюстрациями)","1986"
"Приключения Вахмурки и Мухмурки",""
"Приключения веселого рыцаря",""
"Приключения Гвоздика","1996"
"Приключения Горошка","1964"
"Приключения двух друзей",""
"Приключения Джима Пуговицы","1999"
"Приключения Джимми и Рэкса","1993"
"Приключения доктора Дулитля","1924"
"Приключения домовят","2010"
"Приключения Дук-ду","1971"
"Приключения Ёженьки и других нарисованных человечков","1975"
"Приключения Ёженьки и других нарисованных человечков. Повесть-сказка","2012"
"Приключения жёлтого чемоданчика","2010"
"Приключения жёлтого чемоданчика (Художник В. Горяев)","1965"
"Приключения жёлтого чемоданчика. Зелёная пилюля","1975"
"Приключения жёлтого чемоданчика. На старом чердаке","1999"
"Приключения Зеркала",""
"Приключения Ибрагима","1970"
"Приключения Карандаша и Самоделкина","1992"
"Приключения Карандаша и Самоделкина (с иллюстрациями)","1992"
"Приключения книжки","1977"
"Приключения колдуньи Вари, или Пенек с ушами","2012"
"Приключения Кольки Кочерыжкина (Рисунки Л. Владимирского)","1969"
"Приключения Кота в сапогах и шляпе (сборник)","2016"
"Приключения кота Филимона",""
"Приключения крепкого ореха","1986"
"Приключения кузнечика Мена","1959"
"Приключения Кьодино","1957"
"Приключения Лёшика в Заоблачной стране",""
"Приключения Лёшика на острове мечты",""
"Приключения Лешика на острове Страха","2015"
"Приключения лисенка","1962"
"Приключения Лисенка в воздухе","1976"
"Приключения Лютика",""
"Приключения Макара Пёрышкина в подводном царстве","1957"
"Приключения маленького актера, или Повесть о кукле Петрушке и девочке Саше, об их друзьях и недругах","1961"
"Приключения маленького актера. Повесть-сказка","1961"
"Приключения маленького дракончика. Полет изумрудного дракона",""
"Приключения маленькой трески","2013"
"Приключения медвежонка Паддингтона","2006"
"Приключения Морса и Крюшона",""
"Приключения муравья Ферды","1964"
"Приключения мышки Дуси","2015"
"ПРИКЛЮЧЕНИЯ МЫШОНКА ДЕСПЕРО","2009"
"Приключения Незнайки","1963"
"Приключения Незнайки и его друзей (все иллюстрации 1959 г.)","1959"
"Приключения Незнайки и его друзей (иллюстрации Алексея Лаптева)","1959"
"Приключения Незнайки и его друзей (с иллюстрациями)","1998"
"Приключения Нигяр (По мотивам азербайджанских сказок)","1959"
"Приключения новогодних игрушек","2012"
"Приключения Нодди","1991"
"Приключения Нодди в Игрушечном городе","2013"
"Приключения Огуречной Лошадки","2008"
"Приключения Петрушки. Друзья растений","1987"
"Приключения Пиноккио","1906"
"Приключения Пиноккио (с иллюстрациями)","1992"
"Приключения Пиноккио. История Деревянного Человечка","1959"
"Приключения Потеряшкина в Кактусогории","2003"
"Приключения Принцессы кошек","2014"
"Приключения робота","1989"
"Приключения русалочки Ксюши и её друзей","2016"
"Приключения Саламуры","1969"
"Приключения Санта Клаусёнка","2013"
"Приключения сдобной Лизы","2011"
"Приключения семьи Ратон","1993"
"Приключения солнечных зайчиков. Утенок Заплаткин","1997"
"Приключения старого кенгуру","1993"
"Приключения Сэни и Вирта","2015"
"Приключения Таро в стране гор","1970"
"Приключения Тимы и Тёмы",""
"Приключения Тома Бомбадила и другие истории","1999"
"Приключения Тома Бомбадила и другие стихи из Алой Книги","2004"
"Приключения Тонино-невидимки","1958"
"Приключения трех смельчаков","2018"
"Приключения тряпичной Бальбиси","1956"
"Приключения Флика, или Жизнь жуков",""
"Приключения Флика, или Жизнь жуков с иллюстрациями",""
"Приключения Хомы и Суслика (полная версия)","1995"
"Приключения Чиполлино","1955"
"Приключения Чиполлино (с иллюстрациями)","1955"
"Приключения Эмиля из Леннеберги",""
"Приключения Юпа Розендааля. Сказка о смысле жизни для совместного чтения детьми и родителями","2014"
"Приключенията на Али Зайбак Каиреца","1984"
"Прилепи, Махадео!",""
"Прилючения Лисенка в воздухе.","1976"
"Примирение с Пушком",""
"Принц и дочь великана",""
"Принц из страны облаков","2011"
"Принц Каспиан (с иллюстрациями)","1991"
"Принц кролик","2001"
"Принц чистозолото",""
"Принц-краб",""
"Принц-лягушка","1998"
"Принц-самозванец","2009"
"Принцеса Іванна",""
"Принцесса","2007"
"Принцесса и Гоблин (др.перевод)",""
"Принцесса из башни","1993"
"Принцесса Клей-для-сердец",""
"Принцесса Линдагуль","1993"
"Принцесса на горошине",""
"Принцесса Настиль. Необыкновенное приключение в стране Фиалия",""
"Принцесса с хрустальной горы","2004"
"Принцесса Юта и суп из каракатицы","2005"
"Принцесса, которая любила читать",""
"Про Алешу, ведьму Каргулью и кота Венедикта",""
"Про бабку, которая ни в чем меры не знала","1990"
"Про відважного Барвінка та коника Дзвоника","1964"
"Про героя Буривоя",""
"Про девочку, которая ничего не хотела уметь","1971"
"Про енотиков и не только про них","2012"
"Про жирафчика",""
"Про зайца",""
"Про зайцев",""
"Про злыдней",""
"Про Ивана Хвата, русского солдата",""
"Про коалу Ушастика","1972"
"Про козленка Тау (СИ)",""
"Про козленка, который умел считать до десяти (рис. В. Сутеева)","1996"
"Про козленка, который умел считать до десяти (рис. Сутеева)","1996"
"Про колокол Бим","2009"
"Про комарика Зюзю","1990"
"Про кота Васю (СИ)",""
"Про курицу",""
"Про курочку, которая несла золотые яйца",""
"Про маленького поросенка Плюха","1975"
"Про Машеньку и горошинку","1959"
"Про Машеньку и зубную щетку","1967"
"Про попа Кирилу и его работника Гаврилу",""
"Про сердце",""
"Про скрипочку",""
"Про тигра, который зашёл на чай","2006"
"Про то, как Вакса гуляла-гуляла, гуляла-гуляла","2016"
"Про чувства и пороки",""
"Проданная тень",""
"Проданный грех",""
"Прожорливый башмак","1991"
"Проницательность бедуина",""
"Пропавшая буква","1981"
"Пропавшая Принцесса Страны Оз",""
"Пропащая",""
"Прости, Дедушка Мороз!",""
"Простодурсен Лето и кое-что еще","2016"
"Простое Новогоднее чудо",""
"Простое Новогоднее чудо (СИ)",""
"Просьба старого кенгуру",""
"Профессия – призрак","2005"
"Профессор и повар","2002"
"Прыгуны",""
"Прятки",""
"Психея",""
"Пташка Мэй и страна Навсегда","2010"
"Пташка Мэй среди звёзд","2010"
"Птица-Правда","1980"
"Птичий король",""
"Птичий царь — Кук",""
"Птичий язык",""
"Птичка-пуночка. Чукотские и эскимосские народные сказки","1980"
"Птичье молоко","1948"
"Пугало",""
"Пудин и лягушка","1986"
"Пудин и лягушка","2015"
"ПУЗИК И ТУЗИК ИДУТ ПО СЛЕДУ","2007"
"Пузырь, соломинка и лапоть","2012"
"Пустая голова","1988"
"Путешественники","1958"
"Путешествие в Акру",""
"Путешествие в город чудаков","1968"
"Путешествие в Жаркую страну","1990"
"Путешествие Голубой Стрелы",""
"Путешествие домовёнка Кузьки","2002"
"Путешествие Карандаша и Самоделкина","2003"
"Путешествие на книголете",""
"Путешествие Незнайки в Каменный город","2002"
"Путешествие Нильса с дикими гусями","2012"
"Путешествие по лунной дорожке","2002"
"Путешествия ворона Кутха по северным странам","1985"
"Путешествия Закомарика","1966"
"Путешествия Закомарика. Сказка","1957"
"Путешествия пана Кляксы","1993"
"Путешествия пана Кляксы (пер. М.Ландман)","1993"
"Путник и дерево манго",""
"Путь Чхоты",""
"Пчелка заблудилась",""
"Пшеничное зерно и океан","1980"
"Пылесос разбушевался (с цветными иллюстрациями)",""
"Пыльца фей и заколдованный остров","2005"
"Пьяный воробей",""
"Пять забавных медвежат",""
"Пять минут до счастья","2012"
"Пять снежинок",""
"Пятьдесят семь с половиной ложек",""
"Раввин и работник",""
"Раджа, который каждый день давал себя жарить.",""
"Радидон и Харитон","1965"
"Разбойник Хотценплотц","2004"
"Разбойник Хотценплотц и муравейник с начинкой","2006"
"Разбойник Хотценплотц и перцовый пистолет","2006"
"Разбойник Хотценплотц и хрустальный шар","2006"
"Разбойники",""
"Разговор на подоконнике",""
"Разговор с фараоном",""
"Разговоры горных лыж",""
"Разница существует!",""
"Разноцветные сказки","1979"
"Разноцветные сказки","2011"
"Разноцветные страны","2002"
"Разноцветный мост","1990"
"Разные колёса","1998"
"Разумная дочь",""
"Райский сад",""
"Райский сад - английский и русский параллельные тексты",""
"Рапунцель - английский и русский параллельные тексты",""
"Расмус-бродяга. Бойкая Кайса и другие дети. Рассказы и повесть.Собр. соч. Т. 6 (Сборник)",""
"Расписное яйцо",""
"Рассеянный волшебник",""
"Расскажи мне, музыка, сказку","1972"
"Расскажу вам сказку","1991"
"Рассказ о Маленьком Муке",""
"Рассказы","1986"
"Рассказы Берты Туппенхаук","1993"
"Рассказы Берты Туппенхаук","1993"
"Рассказы Ежика",""
"Рассказы и сказки","1971"
"Рассказы и сказки русских писателей","1954"
"Растягивающийся конь",""
"Ребячья болтовня",""
"Редька",""
"Редьярд Киплинг. Лучшие сказки","2019"
"Резиновый человечек",""
"Ремесло дороже золота",""
"Репа",""
"Репка","1999"
"Репка. Курочка Ряба",""
"Репортаж со стадиона «Жукамо»","1957"
"Речной доктор",""
"Рибарят и страшният дух","1972"
"Рике с хохолком",""
"Рикки-Тикки-Тави и другие истории из Книги джунглей (сборник)","2018"
"Римские фантазии","1987"
"Ринкитинк в Стране Оз","1993"
"Рип Ван Уинкль","1900"
"Робот и бабочка","1983"
"Рождественские грезы",""
"Рождественские рассказы",""
"Рождественские сказки",""
"Рождественское чудо Машеньки Лисициной",""
"Рождество в лесу","2015"
"Рождество в Смоланде в давние-предавние дни",""
"Рождество, заглянувшее в окно",""
"Роза с могилы Гомера",""
"Роза с могилы Гомера (сборник)","2013"
"Розина в печи",""
"Розовое облако","1991"
"Розочка и улитка",""
"Ромашка",""
"Ростик и Кеша. Повесть-сказка","1972"
"Румп: Настоящая история о Румпельштильцхене (ЛП)","2013"
"Румпельштильцхен",""
"Румынские сказки","1973"
"Русалка","2011"
"Русалочий риф","2014"
"Русалчин тиждень: Казки про русалок, водяників, болотяників, криничників","2005"
"Рускія народныя казкі","1985"
"Русская пленница французского кота",""
"Русская сатирическая сказка","1955"
"Русские народные россказни",""
"Русские народные сказки","1978"
"Русские народные сказки","2011"
"Русские народные сказки","1997"
"Русские народные сказки","1971"
"Русские народные сказки (др. сб.)",""
"Русские народные сказки (Сост. В. П. Аникин)","1978"
"Русские народные сказки и былины","2018"
"Русские народные сказки Пермского края","2004"
"Русские народные сказки. Антология","1978"
"Русские сказки, богатырские, народные","2017"
"Русские солдатские сказки","2015"
"Ручка из берёзового сучка","1959"
"Рыбак Палунко","1979"
"Рыбий рай","2002"
"Рыжая девочка с зеленым бантом",""
"Рыжее и черное",""
"Рыжий граф и лесная дева","1983"
"Рыжий кот и бродяги",""
"Рыжий, честный, влюбленный",""
"Рыжик",""
"Рыцари и львы","1984"
"Рыцари Света и Тьмы","2004"
"Рыцари Света и Тьмы (иллюстр. М. Мисуно)","2004"
"Рыцари Серебряного Щита","1964"
"Рыцарская сказка","1987"
"Рыцарь Нильс из Дубовой Рощи",""
"Рыцарь Рыжик","2015"
"Рэдволл","1995"
"С днем рождения, Мэри Поппинс","2012"
"С каких пор женщины Кореи стали вести замкнутую жизнь",""
"С колокольчиком","2005"
"С крепостного вала",""
"С новым годом! Невезучий Дед Мороз",""
"С чего живое начиналось: древняя сказка","2009"
"Садко","1970"
"Садовник и господа",""
"Садовник Флоренций","2009"
"Салавей i ружа",""
"Саламандастрон","2003"
"Салаточка","1998"
"Сальная Свеча","2012"
"Сальная Свеча[другой перевод]","2012"
"Сам знаю",""
"Самба-храбрец. Сказки и легенды Сенегала","1977"
"Самоходные лапотки","2005"
"Сампо-Лопаренок","2004"
"Самые красивые сказки","2008"
"Самые красивые сказки (с иллюстрациями)",""
"Самые новые приключения Лисенка",""
"Самые прекрасные сказки тысячи и одной ночи (+16)","2011"
"Самый большой друг","1967"
"Самый быстроногий","1988"
"Самый ловкий враль",""
"Самый сильный","1975"
"Самый смелый",""
"Самый, самый, самый, самый...","1990"
"Санины сказки","1987"
"Санный поезд","2004"
"Сварливые старухи и разумная девочка",""
"Сватовство мышки",""
"Сватовство мышонка",""
"Свен, не умевший лгать","1955"
"Сверкающий берег","2014"
"Свет и тьма: древняя сказка","2009"
"Свет под землёй","1981"
"Свет тьмы",""
"Светлоликия","1981"
"Светлячки","2008"
"Световая азбука","2005"
"Светосолнышко","2009"
"Свинка Милли, или Зеркальный лабиринт","2018"
"Свинья для пиратов","2018"
"Свиток Рифея","2016"
"Свободу Змею Горынычу!","2007"
"Своим умом",""
"Святой Крест",""
"Святой Крест",""
"Себялюбцы",""
"Северные сказки",""
