area,title,link,employer_name,employer_link,employer_img,respond_link,salary
Казань,Водитель с автомобилем 7 тонн Казань-Москва-Казань,https://nn.hh.ru/vacancy/74129175,ООО Торговая Компания Сладости,https://nn.hh.ru/employer/9011557,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74129175&hhtmFrom=vacancy_search_list,от 220 000 руб.
Казань,Телемаркетолог (Топливные карты),https://nn.hh.ru/vacancy/72651454,АЗС ИРБИС,https://nn.hh.ru/employer/3168969,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=72651454&hhtmFrom=vacancy_search_list,45 000 – 70 000 руб.
Казань,Техник по обслуживанию автомобилей,https://nn.hh.ru/vacancy/74094598,ООО Дженерал Сервис,https://nn.hh.ru/employer/1199299,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74094598&hhtmFrom=vacancy_search_list,до 80 000 руб.
Казань,"Официант/Бармен/бариста в сеть Green Dog Family (Кафе Green Dog, винный бар Порт)",https://nn.hh.ru/vacancy/74256511,ООО Грин Дог Казань,https://nn.hh.ru/employer/5319711,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74256511&hhtmFrom=vacancy_search_list,40 000 – 50 000 руб.
Казань,Ревизор в сеть магазинов,https://nn.hh.ru/vacancy/74415449,"ООО Бристоль, сеть магазинов",https://nn.hh.ru/employer/1189320,https://img.hhcdn.ru/employer-logo/1023327.jpeg,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74415449&hhtmFrom=vacancy_search_list,от 45 000 руб.
Казань,"Вечерний Консультант Тинькофф, удалённо",https://nn.hh.ru/vacancy/74668528,ИП Новиков Василий Викторович,https://nn.hh.ru/employer/5695104,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74668528&hhtmFrom=vacancy_search_list,36 500 – 36 500 руб.
Казань,Помощник бизнес аналитика (начало карьеры),https://nn.hh.ru/vacancy/75220823,Франчайзинг5,https://nn.hh.ru/employer/1040677,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75220823&hhtmFrom=vacancy_search_list,до 30 000 руб.
Казань,Помощник маляра порошковой покраски по металлу,https://nn.hh.ru/vacancy/69699041,ООО Неон-Арт,https://nn.hh.ru/employer/554301,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=69699041&hhtmFrom=vacancy_search_list,от 40 000 руб.
Казань,Оператор станков с ЧПУ,https://nn.hh.ru/vacancy/73698332,ООО РуссКом-Столица,https://nn.hh.ru/employer/5310759,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73698332&hhtmFrom=vacancy_search_list,от 94 999 руб.
Казань,Водитель-курьер с личным грузовым автомобилем Каблук/Универсал,https://nn.hh.ru/vacancy/73725751,ИП Мартынов Алексей Юрьевич,https://nn.hh.ru/employer/5441741,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73725751&hhtmFrom=vacancy_search_list,75 000 – 130 000 руб.
Казань,Менеджер по подбору персонала (HR),https://nn.hh.ru/vacancy/73763813,ООО Селект,https://nn.hh.ru/employer/2848201,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73763813&hhtmFrom=vacancy_search_list,50 000 – 70 000 руб.
Казань,Администратор в клинику,https://nn.hh.ru/vacancy/74056192,ООО Лазер Про,https://nn.hh.ru/employer/2938982,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74056192&hhtmFrom=vacancy_search_list,25 000 – 40 000 руб.
Казань,Швея-портной,https://nn.hh.ru/vacancy/74925460,1313 Studio,https://nn.hh.ru/employer/5246621,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74925460&hhtmFrom=vacancy_search_list,30 000 – 60 000 руб.
Казань,Репутационный менеджер,https://nn.hh.ru/vacancy/73515957,iBOX,https://nn.hh.ru/employer/2750034,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73515957&hhtmFrom=vacancy_search_list,от 40 000 руб.
Казань,"Проектировщик в RENGA (удалённо, подработка)",https://nn.hh.ru/vacancy/74360143,ООО АС ДиЗайн,https://nn.hh.ru/employer/2806023,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74360143&hhtmFrom=vacancy_search_list,40 000 – 100 000 руб.
Казань,Слесарь,https://nn.hh.ru/vacancy/75046110,ООО НПП Вакуумтех,https://nn.hh.ru/employer/2071942,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=75046110&hhtmFrom=vacancy_search_list,52 000 – 57 000 руб.
Казань,Помощник системного администратора,https://nn.hh.ru/vacancy/73251597,ООО РеРиКом,https://nn.hh.ru/employer/5964233,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73251597&hhtmFrom=vacancy_search_list,36 000 – 55 000 руб.
Казань,Кассир в отделение банка,https://nn.hh.ru/vacancy/74303282,ПАО Совкомбанк,https://nn.hh.ru/employer/7944,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74303282&hhtmFrom=vacancy_search_list,от 35 000 руб.
Казань,Ассистент руководителя (управляющий) в Persepol (студия и ателье ковров),https://nn.hh.ru/vacancy/74151611,Голубева Юлия Дмитриевна,https://nn.hh.ru/employer/6152884,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74151611&hhtmFrom=vacancy_search_list,от 50 000 руб.
Казань,Продавец-стилист (Казань),https://nn.hh.ru/vacancy/74317732,You wanna,https://nn.hh.ru/employer/715352,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74317732&hhtmFrom=vacancy_search_list,от 80 000 руб.
Казань,Эксперт в отдел исследования мошенничества,https://nn.hh.ru/vacancy/73724591,ПАО Совкомбанк,https://nn.hh.ru/employer/7944,https://img.hhcdn.ru/employer-logo/4249909.png,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73724591&hhtmFrom=vacancy_search_list,от 50 000 руб.
Казань,Ассистент преподавателя,https://nn.hh.ru/vacancy/73845743,ООО Вкус жизни,https://nn.hh.ru/employer/2909254,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=73845743&hhtmFrom=vacancy_search_list,10 800 – 15 000 руб.
Казань,Инженер по охране труда и технике безопасности,https://nn.hh.ru/vacancy/74939096,ГБУ ХОЗУ при Кабинете Министров Республики Татарстан,https://nn.hh.ru/employer/3085772,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74939096&hhtmFrom=vacancy_search_list,35 000 – 37 000 руб.
Казань,Продавец-консультант,https://nn.hh.ru/vacancy/74624053,Hookahtrade,https://nn.hh.ru/employer/5636271,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=74624053&hhtmFrom=vacancy_search_list,от 40 000 руб.
Казань,"Сотрудник торгового зала (ул. Авангардная, д. 185)",https://nn.hh.ru/vacancy/44927417,"Красное & Белое, розничная сеть",https://nn.hh.ru/employer/1035394,,https://nn.hh.ru/applicant/vacancy_response?vacancyId=44927417&hhtmFrom=vacancy_search_list,от 50 000 руб.
